-8_3_-4_4_1;-0.002774566;-0.003560332;-0.0003728573
-3_0_0_0_-1;-4.523711E-25;-7.295476E-33;-5.377253E-30
-1_0_0_0_-1;6.205331E-33;7.006492E-42;7.006492E-42
-9_-4_-4_4_-1;-1.463534E-07;-2.645397E-07;-7.829823E-08
-9_-4_-4_0_-1;-1.847516E-07;-3.143255E-07;-2.599625E-07
-9_-4_-4_-5_-1;-1.701923E-07;-1.191193E-07;-1.051171E-07
-10_-4_-4_0_-1;-1.958762E-18;-5.443191E-08;-3.976097E-08
-10_-4_-4_4_-1;-2.383593E-18;-6.762005E-19;-1.80622E-18
-10_-4_-4_-5_-1;-1.382401E-18;-1.792793E-18;-5.424082E-08
2_0_0_4_-1;-1.677883E-21;-2.210717E-21;-1.007027E-21
-2_0_0_4_-1;-2.755495E-27;-7.25452E-26;-1.588223E-30
1_4_3_4_1;-2.336692E-35;-7.006492E-42;-5.221614E-29
1_4_3_0_1;-7.006492E-42;-5.129879E-29;-4.003943E-34
1_4_3_-5_1;-6.127288E-29;-5.43615E-29;-8.782679E-32
2_4_3_-5_1;-6.510832E-29;-8.934278E-29;-6.565176E-29
2_4_3_0_1;-6.612238E-29;-5.716598E-29;-1.133713E-28
2_4_3_4_1;-7.006492E-42;-7.559551E-29;-8.041999E-29
3_4_3_-5_1;-6.128975E-29;-1.038802E-28;-8.155584E-29
3_4_3_4_1;-5.461966E-29;-8.245397E-29;-6.456617E-29
3_4_3_0_1;-4.855889E-29;-9.78928E-29;-9.151654E-29
4_4_3_-5_1;-5.294032E-29;-9.412142E-29;-5.497741E-29
4_4_3_0_1;-7.388302E-29;-9.757535E-29;-5.948265E-29
4_4_3_4_1;-5.807146E-29;-7.364052E-29;-9.78756E-29
5_4_3_-5_1;-6.786299E-29;-5.847409E-29;-8.191974E-29
5_4_3_0_1;-6.535951E-29;-7.006492E-42;-1.007367E-28
5_4_3_4_1;-7.942495E-29;-3.882352E-29;-1.189507E-28
6_4_3_-5_1;-6.444287E-29;-5.587652E-29;-1.09466E-28
6_4_3_0_1;-4.354882E-29;-7.006492E-42;-6.918463E-29
6_4_3_4_1;-6.815456E-29;-7.462007E-29;-6.22425E-29
-2_-5_3_-5_-1;-5.247088E-34;7.006492E-42;-2.712796E-35
-2_-5_3_0_-1;7.006492E-42;7.006492E-42;-1.115037E-35
-3_-5_3_0_-1;-8.14809E-33;-6.321267E-33;-3.890203E-35
-3_-5_3_4_-1;-9.039801E-33;-5.86098E-33;-9.464794E-33
-3_-5_3_-5_-1;-6.889082E-33;-6.31307E-33;-3.580601E-35
-4_-5_3_4_-1;-7.643023E-33;-9.386436E-33;-4.923868E-33
-4_-5_3_0_-1;-8.945754E-33;-1.15664E-32;-5.943782E-33
-4_-5_3_-5_-1;-7.17877E-33;-1.002624E-32;-3.8942E-37
-5_-5_3_4_-1;-8.720697E-33;-5.811027E-33;-1.414463E-32
-5_-5_3_0_-1;-5.967139E-33;-2.847129E-37;-7.694599E-33
-5_-5_3_-5_-1;-7.71838E-33;-8.286143E-33;-1.151718E-32
-3_0_0_-5_-1;-9.883229E-24;-5.531504E-24;-2.147125E-23
8_3_3_0_1;-7.006492E-42;-7.006492E-42;-7.006492E-42
8_3_3_-5_1;-7.006492E-42;-7.006492E-42;-7.006492E-42
3_0_0_4_-1;-6.712618E-30;-7.582352E-25;-6.896392E-31
-1_0_0_4_-1;7.006492E-42;7.006492E-42;8.664974E-25
7_3_-4_4_1;-7.006492E-42;-7.006492E-42;-7.006492E-42
8_3_3_4_1;7.006492E-42;7.006492E-42;-7.006492E-42
3_0_0_-5_-1;-1.023991E-23;-2.876057E-25;-5.139859E-23
1_0_3_-4_-1;7.006492E-42;0.0002340148;7.006492E-42
1_0_3_0_-1;-2.604543E-32;-3.098297E-32;-3.084812E-32
1_0_3_4_-1;-2.565314E-32;-1.788961E-32;-2.950171E-32
1_0_3_-5_-1;-2.621561E-32;-3.078447E-32;-3.907323E-32
0_0_0_4_-1;1.360878E-26;7.006492E-42;7.006492E-42
0_0_0_-5_-1;1.257377E-23;7.006492E-42;7.006492E-42
2_0_0_-5_-1;-1.111448E-22;-5.181002E-23;-8.233739E-22
-1_0_0_-5_-1;7.006492E-42;7.006492E-42;3.626472E-22
1_0_0_0_-1;-3.014948E-31;-1.138808E-24;-1.42518E-30
-2_4_3_4_1;8.608429E-40;3.710228E-39;8.608429E-40
-2_-5_3_3_-1;1.507678E-36;1.507678E-36;5.69383E-35
1_4_3_-4_1;1.832865E-36;1.832865E-36;4.09834E-12
1_-5_3_4_-1;2.280682E-32;-2.747415E-34;1.833415E-36
1_-5_3_0_-1;2.137981E-32;1.833598E-36;1.833598E-36
0_-5_3_4_-1;5.873262E-32;1.834149E-36;1.834149E-36
-1_-5_3_4_-1;1.835066E-36;1.835066E-36;4.72057E-31
-1_-5_3_-5_-1;2.865775E-34;8.250292E-35;8.10672E-31
-1_-5_3_0_-1;5.935648E-36;1.100502E-34;1.840765E-36
-2_-5_3_4_-1;-4.170874E-33;-1.841789E-35;-6.548007E-33
7_-4_3_-5_-1;-1.638035E-12;-7.024716E-24;-6.852565E-24
1_-5_3_-5_-1;-4.183594E-34;-6.246694E-32;2.768296E-35
-6_-5_3_0_-1;-8.764966E-33;-1.309943E-32;-5.887263E-33
-6_-5_3_4_-1;-5.680647E-33;-7.695193E-33;-6.537046E-33
-6_-5_3_-5_-1;-6.560948E-33;-6.527824E-33;4.594622E-34
-7_-5_3_4_-1;-6.554792E-33;-1.109491E-32;-5.565238E-33
-7_-5_3_-5_-1;-4.763908E-33;-6.373079E-33;4.597844E-34
-7_-5_3_0_-1;-7.453749E-33;-9.805867E-33;-4.632939E-33
-8_-5_3_0_-1;-8.875755E-33;-1.165969E-32;-7.832777E-33
-8_-5_3_4_-1;-7.423055E-33;-7.750399E-33;-7.584874E-33
-8_-5_3_-5_-1;-4.78648E-33;-1.071958E-32;4.603366E-34
-9_-5_3_4_-1;-7.86556E-33;4.606124E-34;4.606124E-34
2_0_3_-5_-1;-2.968441E-32;-5.457309E-32;-5.473035E-32
2_0_3_0_-1;-2.933951E-32;-5.324026E-32;-5.441034E-32
2_0_3_4_-1;-2.994433E-32;-5.19581E-32;-5.2141E-32
0_-1_-1_-5_-1;2.372571E-30;1.415322E-29;1.369476E-29
0_-1_-1_4_-1;2.227592E-30;9.325894E-30;1.470381E-29
0_-1_-1_0_-1;8.372333E-31;1.505433E-29;1.556081E-29
-1_-1_-1_4_-1;1.861368E-30;1.955719E-29;1.990693E-29
-1_-1_-1_0_-1;1.755379E-30;1.835731E-29;1.932993E-29
-1_-1_-1_-5_-1;2.327426E-30;2.041219E-29;2.021816E-29
1_-1_-1_-5_-1;-7.806629E-32;6.942272E-30;5.844246E-30
2_-1_-1_-5_-1;-8.568403E-32;-1.553773E-31;-1.581934E-31
2_-1_-1_4_-1;-8.164957E-32;-1.470938E-31;-1.530142E-31
1_-1_-1_4_-1;-8.210711E-32;7.174123E-30;6.292897E-30
2_-1_-1_0_-1;-8.172944E-32;-1.390837E-31;-1.504195E-31
3_-1_-1_-5_-1;-1.88495E-32;-1.353598E-31;-8.809721E-32
1_-1_-1_0_-1;6.772848E-31;8.837387E-30;7.065449E-30
-1_0_-1_0_-1;9.629244E-31;9.704088E-30;9.390693E-30
-1_0_-1_4_-1;9.681098E-31;9.438376E-32;9.438376E-32
-2_0_-1_4_-1;3.963322E-31;2.446637E-30;3.503257E-30
-2_0_-1_-5_-1;-3.139974E-32;9.444974E-32;2.83867E-30
-1_0_-1_-5_-1;5.532344E-31;9.612304E-30;2.310435E-30
-3_0_-1_4_-1;-4.759234E-32;-9.506798E-32;-9.067038E-32
-3_0_-1_0_-1;-4.998688E-32;-9.568095E-32;-9.309141E-32
-3_0_-1_-5_-1;-4.692823E-32;-8.773469E-32;-7.873795E-32
-2_0_-1_0_-1;-4.570253E-33;7.850644E-31;2.639966E-30
3_-1_-1_4_-1;-6.326753E-32;-1.311511E-31;-8.798927E-32
3_-1_-1_0_-1;-7.204979E-32;-1.366679E-31;-8.932922E-32
7_4_3_-5_1;-5.672039E-29;-6.229306E-29;-1.00728E-28
7_4_3_4_1;-6.043984E-29;-6.053283E-29;4.036185E-30
7_4_3_0_1;-6.275347E-29;4.036992E-30;-8.450352E-29
0_5_-5_0_1;1.412551E-18;1.443167E-17;3.19646E-17
1_5_-5_-5_1;1.327097E-18;7.623505E-18;5.278415E-18
2_5_-5_4_1;-2.117059E-19;-2.51471E-19;-2.776319E-19
4_5_-5_0_1;-2.891142E-20;-5.56811E-20;-5.53266E-20
2_-5_-5_-5_-1;-7.931856E-20;-2.064985E-19;-1.183288E-19
1_-5_-5_0_-1;-1.369183E-19;8.075893E-18;9.4998E-18
0_-5_-5_0_-1;4.442606E-18;9.770275E-18;4.142791E-17
-2_-5_5_-5_-1;-4.473498E-20;1.02611E-17;3.413082E-18
-3_-5_5_-5_-1;-2.276539E-18;-1.107448E-18;-3.812929E-18
-4_-5_5_0_-1;-2.709847E-18;-6.498759E-18;-9.474746E-18
-3_5_5_4_1;-5.467251E-18;-1.49951E-18;-6.979672E-18
-2_5_5_4_1;-2.549255E-18;-2.026537E-18;2.265218E-18
-1_5_5_4_1;5.304386E-19;2.554024E-17;3.377927E-19
1_5_5_0_1;6.727887E-19;6.624421E-18;-4.361554E-18
2_5_5_4_1;-2.762109E-18;-3.765211E-19;-5.508189E-19
4_5_5_4_1;-8.028615E-20;-8.413827E-20;-1.181275E-19
2_-5_5_0_-1;-1.46083E-19;-2.478509E-19;-1.312918E-19
1_-5_5_4_-1;-4.785839E-20;9.200884E-19;1.209544E-17
-1_-5_5_-5_-1;8.34549E-19;3.541402E-17;4.045052E-19
-2_-5_-5_4_-1;-5.140126E-20;5.209458E-18;1.873076E-19
-4_-5_-5_0_-1;-2.209054E-19;-2.592854E-19;-2.224887E-19
-5_-5_-5_4_-1;-1.913378E-19;-2.698306E-19;-3.188878E-19
-4_5_-5_0_1;-2.216446E-19;-2.878103E-19;-2.252217E-19
-2_5_-5_0_1;9.823689E-20;4.705629E-18;8.297132E-18
-1_5_-5_0_1;7.170974E-20;1.362475E-17;1.350805E-17
0_5_-5_4_1;1.487102E-18;2.402635E-17;1.050677E-20
3_5_-5_4_1;-1.540894E-19;-1.587361E-19;-1.824621E-19
0_-5_-5_4_-1;1.051097E-20;2.476748E-17;1.629955E-19
-1_-5_-5_0_-1;1.764111E-18;2.752619E-17;4.874423E-17
-4_-5_5_-5_-1;-4.89314E-18;-9.509615E-18;-1.034856E-17
-5_-5_5_-5_-1;-5.647028E-18;-4.447725E-18;-4.576725E-18
-4_5_5_0_1;-2.490636E-18;-1.112937E-17;-5.384106E-18
-2_5_5_0_1;-1.490164E-18;-5.034791E-18;-4.554401E-18
-1_5_5_0_1;4.232542E-18;4.037108E-17;3.225401E-17
0_5_5_4_1;5.62579E-19;2.836615E-17;3.334405E-17
2_5_5_0_1;-1.761527E-19;-2.689669E-18;-3.996745E-19
3_5_5_4_1;-5.627032E-20;-2.798559E-19;-2.842087E-19
0_-5_5_-5_-1;1.535376E-18;3.280125E-17;3.12007E-17
-1_-5_5_0_-1;4.13407E-18;3.743796E-17;2.882445E-17
-2_-5_-5_0_-1;6.017092E-19;6.594512E-18;1.033579E-19
-4_-5_-5_4_-1;-1.885341E-19;-3.071861E-19;-2.818776E-19
-5_-5_-5_-5_-1;-1.729519E-19;-2.955197E-19;-2.530263E-19
-1_5_-5_-5_1;5.448872E-19;1.376183E-17;3.526481E-17
1_5_-5_0_1;-6.165648E-21;1.459448E-19;8.081262E-18
3_5_-5_-5_1;-1.541969E-19;-6.463847E-20;-5.347769E-20
2_-5_-5_0_-1;-1.378153E-19;-1.253029E-19;-8.514246E-20
1_-5_-5_-5_-1;-2.264387E-21;9.525223E-18;6.798579E-18
-5_-5_5_4_-1;-2.20442E-19;-9.66641E-18;-4.002967E-18
1_5_5_-5_1;-7.813607E-19;-1.090115E-18;-3.51154E-18
1_-5_5_0_-1;-2.088392E-20;7.121766E-18;1.359103E-17
-1_-5_5_4_-1;4.622493E-20;2.781074E-17;1.054994E-20
-2_-5_5_0_-1;5.23246E-19;9.997774E-18;1.041447E-17
-5_-5_5_0_-1;-5.922639E-18;-9.17658E-18;-9.078E-18
-7_-5_5_4_-1;-4.363107E-19;-4.722906E-18;-6.278993E-18
-8_-5_5_0_-1;-7.485678E-18;-9.534775E-18;-1.164078E-17
0_5_5_-5_1;3.312617E-18;3.296535E-17;2.832575E-17
2_5_5_-5_1;-5.310246E-18;-5.642648E-18;-3.437476E-19
3_5_5_0_1;-1.484934E-19;-2.128808E-19;-1.495497E-19
2_-5_5_-5_-1;-1.483799E-19;-1.558251E-19;-2.608042E-19
-2_5_-5_-5_1;1.056789E-20;6.435938E-18;1.089795E-17
1_5_-5_4_1;1.121438E-18;5.239498E-18;1.382897E-19
2_5_-5_-5_1;-2.095356E-19;-2.613563E-19;-2.75661E-19
0_-5_-5_-5_-1;1.230187E-18;4.141232E-17;1.533871E-17
-2_-5_5_4_-1;-7.240968E-20;6.730506E-18;6.646745E-20
-3_5_5_-5_1;-5.977703E-18;-7.064127E-18;-3.67949E-18
1_5_5_4_1;1.995094E-18;9.587043E-19;-2.767846E-18
2_-5_5_4_-1;-1.450659E-19;-2.619403E-19;-2.821414E-19
1_-5_5_-5_-1;4.694954E-19;2.982462E-18;1.556762E-17
-3_-5_-5_-5_-1;-8.163104E-20;-6.120383E-20;-1.372577E-19
